V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Time,Amount,Class
-0.598845,1.26563,-0.250713,1.488334,1.362443,0.081319,-0.81722,-0.626525,0.63606,0.401841,34283.52,108.12,0
-0.392925,0.060712,0.987223,2.411821,-0.721012,1.025916,-0.095218,0.526225,-0.149798,1.078753,133816.43,178.34,0
0.195438,-0.148135,-0.821641,-1.503896,0.269604,1.028693,1.140493,2.30609,0.04015,0.22222,94730.51,72.44,0
-2.046598,-0.488899,-0.200722,-0.510602,-0.522927,1.255597,-1.477267,-0.611241,1.08379,0.101903,57028.59,153.59,0
-0.799573,-0.98781,0.537809,0.006146,1.625952,0.447042,-1.481585,-0.749478,0.571012,0.259942,93764.84,72.41,0
0.674267,1.575723,2.152199,-0.770002,0.897816,1.328414,-1.561805,1.23284,-1.991082,0.052962,152578.08,32.87,0
-0.798893,-0.052956,2.060424,1.336806,0.230433,0.580733,-1.289799,0.708436,-1.50746,0.258145,63219.18,22.71,0
0.250409,1.069871,0.388816,-0.284844,0.057098,0.540889,0.364482,0.399971,-0.346696,-2.525802,61669.09,43.01,0
-0.252468,1.062781,-0.66005,0.51024,-0.010584,0.306729,-0.635202,-0.097379,2.211029,-1.407466,15586.06,80.47,0
-1.097718,-0.332961,1.160438,-1.550052,-0.307029,0.274266,0.348563,-0.605155,-0.744815,-0.447156,100852.47,102.99,0
-1.246798,0.264094,-0.7662,0.098348,0.548168,-0.391896,-0.017247,2.247189,0.513518,1.548479,16848.79,102.5,0
1.407759,-2.572282,1.071923,0.328893,1.052262,-0.972055,0.137335,1.42759,1.522466,1.212647,60608.74,150.13,0
-1.11147,1.100584,0.562341,-0.080598,1.340715,-0.915468,1.936733,-0.010912,-0.539966,1.122043,151472.53,154.12,0
0.127006,-0.322617,-0.565669,-3.919315,1.606791,-1.088721,0.090825,-0.144121,0.246515,-1.219639,131085.08,53.33,0
-0.662066,0.356981,-0.789017,-0.1049,0.393241,2.013493,-1.818485,0.071288,0.626234,-0.330407,124005.43,176.32,0
-2.493445,-0.118274,-1.134718,1.819434,-0.427318,0.928186,-0.424552,-0.419468,0.150822,-0.263575,100632.92,163.7,0
0.764928,0.360583,0.254035,1.560701,-0.988927,0.805418,-0.144767,-0.33977,0.684804,-0.869622,136572.13,37.85,0
-1.838174,-0.162125,0.437797,1.080393,-0.017614,-0.488928,-1.561102,1.585066,-0.436998,0.284335,152645.8,64.91,0
0.896692,-0.262821,1.368802,-1.03746,1.112662,0.487116,-0.597728,0.461681,0.218601,-0.230176,104882.7,193.23,0
2.050958,0.718954,1.440344,0.802579,0.29388,0.93285,1.024526,0.819577,-0.18986,-0.653524,62618.57,85.28,0
0.00758,-0.757288,-0.407311,0.126937,-0.379049,-0.575395,-1.181668,-1.60155,-0.210328,0.17335,119504.75,181.84,0
0.163035,-1.10698,-0.85787,1.440909,1.151348,-0.502691,-1.048985,-1.241391,1.6156,0.650553,14816.09,78.11,0
-0.43994,1.750072,1.59185,-0.458929,0.33477,0.523675,0.799678,-0.922987,2.152452,-0.645502,134393.29,142.83,0
-1.158276,-0.221562,-0.5007,1.270754,0.880815,-1.052038,0.396746,1.111405,-0.512503,-0.114458,75846.21,51.88,0
0.044118,2.070967,-0.182292,-0.432322,1.047021,0.709018,-1.814647,-1.632338,0.469983,-0.82768,93032.28,67.33,0
0.662903,-1.123122,0.129425,-0.362314,1.313995,1.020584,0.603815,-1.190321,0.105103,0.062041,56160.71,49.59,0
-0.266232,-0.540485,0.899754,0.402011,-0.506686,-1.505358,-0.641256,-1.125753,0.730621,-1.024611,170232.22,24.99,0
2.29,0.474823,0.466846,0.417835,-0.655063,-0.014125,-2.275247,-0.405247,-0.972528,0.85239,4513.69,269.68,0
-0.276135,-0.704721,-0.479686,-1.075907,1.329788,0.446987,1.839198,-0.513484,0.057196,-0.248216,128735.18,226.9,0
1.45778,-0.443543,-0.548039,0.088506,-0.506233,0.133932,-0.629915,0.182402,1.203062,0.182185,103192.72,136.54,0
1.473983,0.713854,-0.311612,0.79712,-1.215734,0.806152,-1.049234,-0.514897,-1.129707,0.024174,159484.68,5.14,0
-0.138402,-0.222769,0.114055,-0.757994,-1.38043,-0.277596,0.23799,1.851962,0.500379,1.315508,87882.45,242.65,0
0.953755,-0.746538,-0.500907,-1.556833,-0.074716,-1.902234,0.71054,-0.562095,0.498963,-0.5777,104634.35,68.3,0
1.888569,-0.216506,-2.556843,0.562553,-0.368674,-1.412899,-0.515242,-0.792076,0.390091,0.596152,23854.0,24.94,0
0.995474,0.819256,-0.253834,-0.350441,-1.268367,-0.893126,1.16267,0.919793,0.6157,-0.456678,114175.66,232.18,0
-1.059961,1.264893,0.179277,-0.214241,0.705269,-0.042547,-0.257155,-0.26726,1.335532,0.04897,163351.94,54.59,0
0.553412,0.917507,0.906892,1.587248,-0.810933,-0.507614,-0.050873,0.962225,1.07349,0.314519,41317.53,228.23,0
0.443847,-1.619601,0.428113,0.430883,-0.15327,-2.479644,-0.534692,-0.782039,-1.089678,0.991906,142542.68,129.25,0
-0.535383,-0.010324,-1.087282,0.134801,0.528269,1.431737,0.429598,0.138099,0.341031,0.245572,24129.64,1.36,0
-2.036555,0.323854,-0.634313,0.915458,0.496622,0.774939,0.899145,0.792177,0.516433,-0.5071,19286.83,79.28,0
0.203231,0.746093,-0.979628,-0.066518,-1.862539,0.849255,-0.41684,1.029795,0.341995,-0.611934,64956.89,63.13,0
-0.771461,-1.29467,0.133121,-1.084225,1.0608,0.480569,0.850097,-0.392042,0.37994,0.159641,4755.26,16.31,0
0.333157,0.384616,-1.312087,-0.333313,-0.600187,0.253326,0.630912,-0.23989,1.025631,-0.623847,110399.09,44.95,0
-0.136583,1.06736,0.847053,0.481685,0.983891,2.13321,0.820773,0.543624,-2.115047,1.712216,116398.3,163.35,0
1.047309,-1.652138,-0.220781,-0.122473,1.732894,1.38062,0.831899,-1.587904,0.607228,-1.503042,99832.31,150.95,0
-1.217349,0.464819,1.058138,-0.588997,-1.377745,1.132863,0.870373,-0.302185,-0.634278,0.913377,680.5,56.57,0
0.753249,-1.107311,-0.180995,0.937127,0.462807,-0.351107,-0.435141,0.416182,-0.743768,-0.875754,15500.44,60.11,0
0.531027,1.317215,0.865587,-0.862992,-0.057969,-0.772408,0.335213,-1.470426,-0.313146,0.135156,96195.53,163.39,0
-0.283182,-1.676678,1.09993,-0.36443,1.377926,1.348947,1.743385,0.591738,0.001594,-0.354208,77731.86,54.53,0
0.680268,0.71573,-0.465148,1.37767,1.08496,0.309427,-0.178928,-0.538035,-0.598043,0.232419,164400.41,12.93,0
0.798955,-0.561791,-1.493179,0.193742,-1.083286,0.90894,-2.484332,0.122217,-0.151385,-0.082692,4739.29,60.51,0
1.432603,1.28118,-0.51097,-0.381351,1.336496,1.747688,-1.547628,-0.473962,0.189083,1.176977,161738.77,25.28,0
-0.007358,-1.324646,1.721972,1.460407,-0.463584,0.771721,0.378676,-2.613559,0.250398,-0.061344,113790.47,142.25,0
0.199487,1.175668,-0.691484,-0.569827,2.0478,0.685301,-1.835102,-0.137318,-0.684612,1.133742,157601.01,19.52,0
-1.265133,-0.032805,-1.385729,-1.75257,-0.867387,1.114427,0.6701,-1.054552,0.96625,-0.34388,60949.31,38.58,0
-1.453612,0.025959,-0.473207,1.263486,1.176702,-1.473943,0.088704,0.352998,-0.547116,-0.626504,74616.46,44.15,0
-0.544081,1.288728,-1.68144,0.400933,-2.361677,1.274927,0.185988,0.940675,1.505859,1.261036,107420.14,160.02,0
0.830526,0.949097,1.648778,-1.247625,1.567803,0.04834,-0.066841,-0.268426,-0.351248,-0.30151,7564.15,40.89,0
-0.252162,-1.394816,0.776308,1.781863,-0.384644,1.176323,-0.058764,0.2218,-0.369068,2.0215,130241.18,96.83,0
0.633568,-0.223166,0.125295,0.999966,-0.507967,0.106864,0.026498,-0.101236,2.011519,1.007955,161241.1,29.94,0
-0.389365,-0.398333,1.579574,-0.084952,-0.674163,1.628144,-0.552681,1.815033,-1.310037,-1.198471,100272.51,21.25,0
-2.300294,-1.694823,0.931337,-0.985399,-1.17546,-0.446166,-0.256445,0.250363,-0.747719,-1.171128,81040.13,13.02,0
-2.051908,2.135714,-0.120853,0.856088,0.201778,-1.351597,0.622952,-0.705208,-1.915399,0.279497,87902.39,55.76,0
-0.562295,1.390974,1.923512,1.475224,0.631802,0.05854,0.733634,-0.260568,-0.687094,-2.049752,124140.69,110.93,0
-0.26262,0.851719,0.245146,-0.069662,-0.556628,1.484794,-0.59784,0.136318,-1.016304,-0.578668,73232.82,48.5,0
0.889166,-0.737506,-0.13249,0.628148,-2.098878,-0.310446,-0.607815,0.436746,-0.466659,0.718983,85058.86,87.89,0
-0.682662,-0.441553,-1.323444,0.402654,-0.401526,-0.804634,-1.310317,-0.833779,0.49639,-1.21835,54863.34,20.28,0
0.759258,-1.256063,-1.798987,-0.064019,-1.264393,-1.652512,0.059382,-0.424415,-1.50366,-0.470861,158682.36,224.01,0
0.483941,0.725624,-1.693817,-0.336583,0.095436,0.822895,-0.489273,-0.583366,0.30502,-0.201002,39439.27,18.54,0
-2.970568,2.070486,0.545223,1.528908,0.722791,-1.178792,0.241138,0.428704,-0.167304,-0.454329,135464.02,21.15,0
-0.675501,-0.329805,1.150322,-2.451414,-1.615222,2.417629,-1.36415,-0.530985,-0.378655,-0.736672,133722.8,9.32,0
-0.210586,0.885658,0.769164,-1.257069,0.109654,0.400143,-0.207874,-0.791124,0.000212,1.408874,10954.85,11.84,0
1.554094,0.897111,1.087864,0.038365,0.09251,-0.765413,-1.136021,-0.430904,1.658171,1.115357,151188.82,127.24,0
1.328372,-0.093052,0.313197,0.641108,-2.007789,-0.205905,-0.578386,-1.542432,-0.754698,0.162097,133570.92,126.72,0
0.146523,0.456513,1.443434,-2.230335,0.020185,-0.881502,-1.378487,0.605449,0.045683,0.807733,25474.97,16.39,0
1.505051,-1.474917,-0.806246,0.588906,-2.191857,-1.295546,0.948579,-0.773584,-0.358666,0.299765,96924.14,138.05,0
0.550202,-0.813923,-0.915847,-0.105387,-0.98489,-2.343039,-0.594638,0.544082,0.938924,-1.356591,91.42,61.89,0
-0.378292,0.041625,1.29445,0.543867,0.015023,1.71144,-0.039025,-0.324797,-1.103415,0.59033,125506.48,73.18,0
-1.213737,0.233217,1.446561,1.111946,0.085148,0.257931,-0.366011,0.386031,1.802357,0.928519,23291.35,45.45,0
1.856054,1.332372,1.167766,-0.216623,-0.090109,-0.554699,-0.09876,-0.64996,0.390971,0.666954,72847.74,575.43,0
-1.299998,-0.53651,-1.907089,0.620771,1.354002,0.193938,0.384653,0.599641,1.246926,1.077809,134976.01,151.3,0
-0.464508,-0.839836,0.784328,-1.148099,-0.484357,-0.029601,-0.978679,-0.957325,-0.475623,-2.10044,81898.2,117.98,0
0.259566,0.554049,0.034327,0.18124,1.222969,1.48683,-1.447992,1.185849,0.284185,-1.983864,154559.64,8.37,0
-1.222043,-0.621134,0.847125,1.764091,-1.928815,0.268193,-0.347084,-1.67786,-0.136294,-1.536677,158807.65,240.28,0
1.648271,0.005902,-0.646112,-0.308753,-0.669123,-0.294409,-1.180383,0.131725,2.07115,-1.407481,116461.48,22.2,0
-0.475843,-0.396031,2.190169,0.676475,-1.438654,1.338359,-0.150778,-0.213507,1.396726,-0.113563,30671.24,26.68,0
0.0637,-1.779828,-0.637379,1.637761,1.830746,1.146055,0.529917,-1.106284,-0.278429,0.349458,130169.55,173.98,0
1.925363,0.859379,1.440819,-0.754931,0.578493,1.622585,-0.418123,0.634939,0.473828,-0.650159,57345.13,96.07,0
-0.218416,-1.820523,-0.215906,1.54041,-0.312933,-2.397793,-0.005296,0.092553,-0.180333,0.582358,76126.19,108.5,0
0.790327,-0.09904,-0.038782,-1.030414,0.430539,1.006457,0.551825,0.904632,1.739226,1.244833,122247.79,49.11,0
-0.553063,-0.62849,1.154441,0.603154,-0.276074,-1.854454,-0.37833,1.296818,0.041514,-0.116044,79272.79,30.71,0
0.089777,-0.771765,0.429233,-0.620148,-0.835418,2.826635,0.551087,0.00768,-1.603026,0.81952,157147.76,65.74,0
-0.01382,0.158555,-0.673196,-0.01903,0.107849,-0.686849,-0.080567,0.922608,1.049345,-2.099727,171223.97,21.75,0
-1.066277,-1.454342,-2.212045,0.702524,0.046756,0.489161,-0.893725,0.307757,0.443854,1.452004,136954.52,3.96,0
0.424851,0.122687,1.502098,0.738452,-1.325776,-1.527251,-0.776992,0.883309,1.352046,-0.276843,31161.92,33.72,0
0.535117,-0.14838,-0.459908,-0.780161,-1.205468,-0.276631,-1.31917,0.261216,-1.80507,-1.875686,137793.09,17.56,0
-0.814554,0.028231,0.914817,-0.43732,-1.150028,-0.220661,-0.506546,0.264762,0.263361,-0.864063,119213.9,142.94,0
-0.745364,-0.361385,-0.341564,-1.921656,0.447742,-0.531556,0.269024,1.269283,-0.840857,0.167975,55853.76,65.21,0
-0.051385,-0.882813,1.445032,-1.35556,0.975254,1.709903,1.165523,1.821407,1.181962,0.553085,44025.06,30.96,0
-0.8129,0.514335,-0.137613,-1.500627,-1.353594,0.376051,-1.510213,-0.121055,-1.118457,0.281689,110831.32,63.62,0
-0.258669,-0.008093,0.587693,-2.266614,0.171254,0.182605,-0.812853,-0.822799,1.270719,-0.438375,89148.58,30.25,0
-0.885132,0.176028,1.048607,0.376143,-0.891886,0.493613,0.766763,-1.750629,1.468,1.685751,14977.38,95.35,0
0.922648,-0.742632,0.566014,-0.59963,1.326606,-0.329382,0.299519,-2.289491,0.014868,1.765274,17994.71,26.07,0
-0.973371,-1.340659,-0.066538,-0.653434,0.896546,-0.332437,0.586688,-0.198953,-0.575089,-0.84652,161332.06,47.0,0
-0.424255,1.147529,-0.001589,0.259173,1.835696,-0.47783,1.252623,-0.539322,-0.194107,1.408468,155556.16,65.64,0
-0.500441,1.86937,-2.021956,0.08471,-0.747975,-0.498513,-1.022068,-0.8913,-0.355509,-0.509481,53595.98,338.21,0
1.74538,-0.200153,0.258379,-1.485628,0.616861,0.034799,-0.110338,1.322319,0.710261,-1.781393,111312.06,44.94,0
0.493601,-2.590893,1.149662,-1.241311,-1.505876,0.266318,1.055009,-0.777295,1.555053,-0.589695,61300.41,74.8,0
-0.345382,0.077565,1.401518,-0.185234,-1.02322,-0.211566,0.805335,0.435982,-0.835688,0.290351,31958.93,35.86,0
1.171729,-1.119357,1.578932,-0.106185,0.990848,-0.048486,0.527259,0.036303,-0.28519,-0.136683,151566.22,66.42,0
-2.051483,1.29012,0.990346,1.387794,-1.086411,0.404215,1.336134,-0.146844,0.419378,-0.177445,170747.52,17.59,0
0.79898,0.179212,-1.181247,-1.230775,-1.220847,0.233242,-0.363371,-0.089871,0.30657,-0.412703,164379.57,150.2,0
-2.615232,-1.411712,-0.561458,0.461843,-0.68018,-0.594023,0.612226,0.64337,1.386005,1.373967,4199.75,17.35,0
-1.041121,-0.138881,1.443598,1.382325,-0.733318,-0.0814,1.447475,0.962819,-0.610081,0.973545,44603.8,44.18,0
0.480232,0.706194,0.393271,0.275859,0.69139,-1.118929,1.01976,-0.318879,0.222418,-1.424617,73773.29,42.11,0
-0.416945,0.049006,0.659043,-0.614629,-0.683666,-0.387078,1.407482,-1.708094,0.724457,-1.652059,112372.95,40.79,0
-0.997774,0.30737,0.494491,1.120288,-0.561909,-1.854391,0.491408,-0.617203,-0.879664,-0.324061,108847.18,37.74,0
1.168141,-0.898706,-1.056274,0.670938,-1.178979,0.120358,0.898326,-0.583349,-0.290262,0.056212,67210.41,106.49,0
-0.988158,0.902797,0.137335,0.738667,-0.371825,-1.741761,1.292236,-0.993677,0.023666,-1.031852,125638.05,40.85,0
1.518838,-0.501898,-0.616542,-0.091219,-0.825339,1.011644,0.035633,0.528367,-0.977214,0.105779,98629.72,247.9,0
-2.036092,-1.718295,-0.11829,-0.328187,-0.308251,0.740503,2.035798,1.103594,0.684133,1.152368,119290.5,80.68,0
0.767454,1.511224,-0.486602,-0.793472,-0.022967,0.177422,-0.380181,-1.391744,0.35569,0.14139,94073.63,185.47,0
-0.127494,-1.175474,-0.708217,-0.272753,1.86029,0.189881,-0.619718,1.035332,1.915109,-1.005177,104544.92,91.95,0
-1.36635,0.743187,-0.836903,1.169799,0.341422,-0.495342,0.673749,-0.955093,0.594318,1.639122,36232.84,57.26,0
0.620024,-0.285042,0.236551,-0.714875,-0.157993,-1.695142,0.423696,0.845186,-0.397085,1.078182,1967.33,142.59,0
0.175159,0.945763,0.615161,-0.150957,-0.061814,0.99378,-1.69358,0.15232,1.47397,-0.778578,39127.85,50.1,0
-0.526558,-1.031126,0.163415,1.692545,-0.066323,1.413519,0.023201,-0.753126,0.118398,0.766261,58031.67,122.75,0
0.794334,1.188304,-0.890714,0.292789,-0.607401,1.318225,-0.045758,0.857459,0.658867,0.232281,136445.12,242.95,0
0.17623,-0.799805,-0.265468,1.368366,0.32997,-1.20361,0.230615,0.015992,-0.668161,0.156857,24075.55,43.77,0
1.027756,0.888259,-2.088721,-1.249785,-1.322838,1.756718,-0.68375,-0.351978,-1.075597,0.393075,18981.64,16.77,0
-0.928346,0.094333,-0.091406,-0.048205,0.564608,-0.477058,1.375119,0.537885,0.118988,0.260579,42002.91,85.71,0
0.803054,-0.274207,0.913836,2.066056,0.252071,0.471819,-1.906599,1.22857,-1.416565,2.441564,40272.84,32.53,0
-0.442105,0.374236,-0.172193,-0.302823,0.186294,1.088827,-0.741984,-1.075166,0.850862,0.392987,148589.41,137.63,0
-1.330169,0.7206,-2.125239,-0.513291,-0.361041,0.464889,1.805991,0.687098,-0.995913,-1.633727,163133.56,205.59,0
-0.033381,0.541597,0.577319,-0.157456,-0.418621,1.580988,-0.250615,-0.688937,0.142068,-0.44585,116236.05,130.69,0
0.614569,-0.810971,0.172668,0.060175,0.017143,0.38317,-0.136964,-0.357629,1.213266,-0.442588,100138.67,15.16,0
-0.158736,-0.738104,-0.050449,0.78343,-0.379675,-0.019037,-1.090003,0.212339,-0.344031,-0.229808,127262.19,69.31,0
0.487116,-1.349509,-0.040534,0.336069,-0.961708,0.813772,-0.392753,0.260729,0.645979,0.331359,20711.27,132.6,0
-1.46449,-1.491078,0.474166,-2.043254,1.308656,-0.303748,-1.275575,0.335856,-1.176835,0.04285,47370.41,67.4,0
0.183033,0.321148,-0.557982,-0.444297,-0.43096,-1.550194,0.119251,0.742469,-0.571631,0.871518,4958.45,76.36,0
0.329575,-0.212906,1.364596,-1.337334,-0.114786,0.579103,0.392354,-1.259129,-1.446238,-0.50349,167186.87,86.48,0
-0.399583,0.714391,-0.873539,1.954428,0.61136,0.32627,0.09983,-0.619344,-0.102464,-1.712387,15942.42,101.79,0
0.846953,-1.178583,0.319131,0.25165,-0.483034,0.82423,0.507727,-1.405815,-1.678817,0.650927,80253.99,80.22,0
-1.418608,0.683278,-0.030223,-1.00151,-1.029621,-0.675351,0.919332,0.322052,-1.346406,1.697867,65671.28,88.8,0
-1.944895,-0.724399,0.232332,-0.535304,0.01304,0.610366,-0.299428,-0.249697,1.989467,1.275949,27153.56,55.37,0
0.206025,1.306259,0.830011,-0.572059,-0.317408,2.668107,1.027422,-1.855027,-2.078921,0.641905,70427.38,93.01,0
-0.647378,0.068926,-1.173677,1.39433,-0.652183,-1.070587,-1.264503,1.113334,0.527081,-0.480853,41683.01,62.2,0
-3.193957,1.587103,-0.017018,1.022827,-1.303574,-1.886448,-1.327878,-0.39108,0.898707,-0.574366,135316.96,6.27,0
-0.776432,0.674339,3.480293,0.315737,0.525933,-0.078289,-0.750879,0.230766,1.490348,0.16122,92470.89,217.82,0
0.236637,-0.70171,-1.512774,0.412641,0.726383,0.063673,0.549603,0.652866,-0.194402,0.11268,158403.74,100.72,0
0.590612,0.231041,0.331549,1.372623,-1.350105,-0.388038,-1.090812,-1.624029,1.871533,0.233077,22417.03,138.89,0
-0.945074,0.618524,1.654891,0.139789,1.544676,-1.688854,-1.540414,-0.281616,-1.206083,-0.647742,70144.34,87.82,0
0.038132,-0.114821,-1.594748,2.261942,1.14426,-0.125999,-0.55176,-1.210609,0.288208,1.029859,115554.73,32.19,0
1.605414,0.421968,-0.119845,-0.355862,1.714961,-0.44741,-2.303559,-1.228185,-0.738564,-1.113401,70241.58,17.13,0
-1.461931,-0.822968,0.974689,0.160574,-0.437857,-0.48216,0.363655,-0.578028,0.515527,0.989886,50477.28,104.34,0
-0.986124,-1.481825,0.851725,1.22982,2.004173,0.431444,0.797846,-1.287818,-0.692584,0.4361,76558.63,54.37,0
0.370935,-1.416462,-1.014128,-1.477248,-0.010198,-0.968213,0.383399,0.620337,-0.549042,0.331412,106474.37,61.89,0
0.488485,2.459067,1.665033,-0.942235,-1.445326,0.375083,1.491729,0.845622,0.378109,-1.008584,145568.85,341.33,0
1.795056,-0.799479,1.232645,0.341842,1.39287,1.495024,1.810842,-1.369223,-1.215837,0.542602,98611.43,36.11,0
0.959261,0.203478,-0.275737,1.546944,0.568725,-0.637095,0.525818,0.095989,0.048524,-1.12632,50986.37,199.44,0
-1.05248,0.750244,-0.923246,-0.679187,1.133138,-0.711148,0.830259,0.104146,-0.710527,0.526227,16784.29,269.75,0
0.968572,-0.162618,-1.718528,0.899398,-0.095073,-1.179835,0.436973,0.516442,-1.302421,2.376412,85147.55,29.14,0
0.830015,-0.373285,0.109254,0.616601,-1.067959,1.359963,0.924429,-0.229182,-0.650179,3.895567,35672.08,25.92,0
1.467052,0.149759,-0.262426,-0.279349,-1.820051,0.286969,1.162779,1.891699,-0.192441,-1.454004,6257.95,23.22,0
0.637429,1.504957,1.953267,0.372005,0.443415,0.004766,-1.372953,-0.587581,-0.917469,0.245017,89293.43,96.75,0
-0.694087,0.050608,0.9685,-0.038068,0.430162,1.143037,1.339686,-1.037809,-0.412211,0.598469,22157.84,142.73,0
-0.4227,0.423748,-2.464637,0.284599,-0.651017,0.071597,1.284167,0.222314,0.608411,0.977106,130269.7,65.89,0
0.604625,0.667246,0.321323,-0.093766,0.538778,0.978976,-0.287317,-0.069663,1.919984,-0.525132,58099.95,174.72,0
0.503455,-1.65352,0.778021,0.56389,-0.884296,-0.6803,-0.641095,-0.132869,1.411845,1.96584,159590.74,99.74,0
0.224639,-0.47725,-0.557475,0.644515,-1.172655,1.94709,0.598201,-0.2111,-0.142566,-0.711851,152847.88,48.89,0
0.839104,0.804375,0.079286,-0.511253,1.083509,1.276,-1.032013,0.918158,0.251904,0.891859,136265.14,136.58,0
-0.344509,1.323137,1.033213,-2.311797,-1.411242,-0.41405,0.151457,0.542818,0.411219,-0.268572,145734.73,193.87,0
0.287635,0.26409,-0.057605,-1.673052,-0.554138,-0.413451,1.266556,2.220133,0.970816,1.470884,166246.97,466.14,0
0.518305,-1.064752,0.6582,0.244164,0.284613,-0.773585,0.706141,0.754653,-1.202979,-0.298983,161247.31,133.03,0
-0.764746,-1.551799,0.925252,0.34894,-0.213515,-0.765217,0.786186,-0.253721,-0.681032,0.578164,157458.78,76.17,0
1.014516,0.361781,1.249031,-1.438134,2.322797,0.110542,-0.697973,0.540577,-1.054497,-2.352013,75641.18,85.18,0
0.850175,-2.794366,1.853954,0.581052,1.419305,0.350149,-0.601608,-2.090321,-0.568498,1.042044,18716.14,69.61,0
-0.735575,-2.486636,0.78635,-0.13007,-0.432756,-1.878579,-0.480143,-1.102848,-1.088034,1.336736,63468.83,52.03,0
-1.257326,-0.533107,1.098499,-0.677056,-1.263548,-0.085965,-0.099301,-2.220476,1.125051,-0.784845,4548.48,178.99,0
0.42626,2.163198,-1.339266,-0.319062,1.607165,1.624627,-2.654127,1.441771,0.75124,-0.652771,147819.13,387.42,0
0.487299,0.493873,-1.516306,-1.070588,-0.319459,-0.60869,0.189475,0.472555,1.744444,0.327013,47966.44,182.67,0
1.125491,-0.958754,-0.755375,-0.872136,-0.455001,0.694746,1.531602,-0.855104,-0.799805,-0.614358,134285.8,68.2,0
1.052712,-0.727909,0.560668,0.823327,0.433359,0.055114,0.97114,-0.100176,-0.83268,-2.060304,1773.4,134.8,0
1.676602,0.5556,3.250045,0.148439,-1.135482,-1.475027,0.239018,0.833102,0.926906,0.023611,86483.23,188.34,0
-0.888562,-0.038328,-1.29441,0.85377,1.010704,0.127502,0.734905,-0.232047,1.190275,1.36248,76129.7,46.56,0
-0.186927,-0.142496,0.399161,0.841693,-1.673152,0.061427,-0.700171,0.508022,1.060065,0.319381,49150.95,27.3,0
-0.688861,0.062325,-0.992244,0.253887,-1.20183,-0.168846,-0.316662,-1.159432,0.494739,-1.900166,95695.09,71.08,0
-0.124084,0.648434,0.448191,1.502332,1.105717,0.335892,0.691395,-0.669643,-0.558032,0.607178,29262.42,117.51,0
0.04895,-1.486847,1.3674,-1.239383,0.468682,0.789217,-0.411952,-0.895427,0.476447,-0.87369,16415.23,77.83,0
-0.195528,-0.486106,-0.281503,1.078224,-0.185671,1.604208,-1.122949,0.731182,1.012017,-2.291816,3624.18,44.9,0
-0.003392,-0.018785,1.200132,1.030428,-1.555046,0.758336,0.230238,0.296058,0.44037,3.267768,2652.76,13.88,0
-1.057507,-1.566037,0.979335,1.295032,0.08443,-0.745419,-2.283021,0.864689,-0.961715,0.358727,14873.49,396.97,0
-0.184763,0.3793,0.83735,-0.641615,0.585385,0.098485,-1.479109,0.872611,-0.077052,-0.662322,109327.06,4.85,0
-0.5317,-0.198846,-0.71689,1.330901,0.410647,1.077374,-0.281908,0.871441,-0.139592,-0.134502,165470.25,221.19,0
